Site,Code,Aggression,Shell,Bin.Shell,Start,log.Start,Movement,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000
O,BIX,1,8,1,344,5.843544417,165,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BKY (2),0,600,1,NA,NA,NA,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BIY,1,0,0,266,5.587248658,150,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BJK,1,72,1,72,4.290459441,163,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BJL,0,75,1,87,4.477336814,144,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BIW,0,105,1,105,4.663439094,111,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BJN,1,0,0,14,2.708050201,79,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
O,BJO,2,0,0,167,5.123963979,30,0.34375,0.157534247,0.088957055,0.050699301,0.032186459,0.02248062,0.016365688,0.028596187,0.029563424,0.036348502,0,0,0,0,0,0,0,0,0,0,0.40625,0.417808219,0.297546012,0.178321678,0.113207547,0.081395349,0.069977427,0.05762565,0.0464077,0.043007769,0.0625,0.383561644,0.595092025,0.76048951,0.847946726,0.891472868,0.91027088,0.91117851,0.921966311,0.918978912,0.1875,0.04109589,0.018404908,0.01048951,0.006659267,0.004651163,0.003386005,0.002599653,0.002062564,0.001664817
P,BJP,2,161,1,165,5.111987788,106,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJQ,0,600,1,NA,NA,NA,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJU,1,124,1,124,4.828313737,84,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJV,1,0,0,106,4.672828834,38,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJW,3,0,0,48,3.891820298,159,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJX,0,600,1,NA,NA,NA,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJY,0,187,1,211,5.356586275,84,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKL,1,0,0,45,3.828641396,135,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKN,3,0,0,50,3.931825633,118,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKO,0,600,1,NA,NA,NA,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKP,0,600,1,NA,NA,NA,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKQ,1,253,1,254,5.541263545,90,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKU,0,211,1,213,5.365976015,118,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKV,0,590,1,595,6.390240667,114,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKL (2) ,0,81,1,82,4.418840608,122,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKX,0,225,1,227,5.429345629,120,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BKY,3,0,0,9,2.302585093,115,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BLN,0,600,1,NA,NA,NA,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BLO,0,198,1,208,5.342334252,48,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
P,BJV,1,0,0,273,5.613128106,82,0.710526316,0.774647887,0.811728395,0.834196891,0.831672204,0.856264412,0.872171946,0.890861845,0.901504788,0.912742382,0,0,0,0.003454231,0.006644518,0.012298232,0.016968326,0.015158077,0.011969904,0.009695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.031007752,0.03074558,0.030542986,0.032481594,0.037961696,0.038227147,0.289473684,0.225352113,0.188271605,0.15716753,0.130675526,0.100691776,0.080316742,0.061498484,0.048563611,0.03933518
Q,BLP,2,0,0,71,4.276666119,177,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLQ,1,6,1,52,3.970291914,93,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLU,0,600,1,NA,NA,NA,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLV,1,64,1,89,4.49980967,156,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLW,0,132,1,133,4.8978398,155,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLX,0,0,0,10,2.397895273,153,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLU,0,4,1,109,4.700480366,164,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BLY,0,325,1,338,5.826000107,135,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BNO,0,180,1,NA,NA,NA,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
Q,BNP,0,133,1,139,4.941642423,135,0,0,0.015432099,0.024347826,0.032186459,0.040863531,0.051049348,0.04908775,0.049657534,0.071012483,0,0.097222222,0.095679012,0.064347826,0.043285239,0.030069391,0.023823029,0.027801911,0.03390411,0.033564494,0.810810811,0.666666667,0.632716049,0.617391304,0.612652608,0.612952968,0.606920023,0.586012163,0.565753425,0.535367545,0.189189189,0.236111111,0.25617284,0.293913043,0.311875694,0.316114109,0.318207601,0.337098175,0.350684932,0.360055479,0,0,0,0,0,0,0,0,0,0
R,BNQ,0,82,1,97,4.584967479,26,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
R,BNU,0,210,1,NA,NA,NA,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
R,BNV,0,360,1,375,5.929589143,44,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
R,BNW,2,0,0,46,3.850147602,98,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
R,BNX,0,156,1,175,5.170483995,63,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
